date,new_case,current_case_0017,current_case_1864,current_case_6584,current_case_85,population,age_group,phase
2022/7/19,2978,4227500.0,11779883.0,1181592.0,161452.0,9316000,3,phase4
2022/7/20,2670,4228446.0,11788425.0,1183635.0,161689.0,9316000,3,phase4
2022/7/21,2456,4229189.0,11795891.0,1185471.0,161946.0,9316000,3,phase4
2022/7/22,1825,4229937.0,11802249.0,1187256.0,162191.0,9316000,3,phase4
2022/7/23,1959,4230492.0,11807452.0,1188465.0,162348.0,9316000,3,phase4
2022/7/24,2380,4231093.0,11813608.0,1189801.0,162428.0,9316000,3,phase4
2022/7/25,2189,4231761.0,11820812.0,1191419.0,162653.0,9316000,3,phase4
2022/7/26,1985,4232334.0,11826935.0,1192892.0,162888.0,9316000,3,phase4
2022/7/27,1813,4232844.0,11832458.0,1194226.0,163066.0,9316000,3,phase4
2022/7/28,1750,4233284.0,11837199.0,1195387.0,163270.0,9316000,3,phase4
2022/7/29,1455,4233735.0,11841398.0,1196587.0,163454.0,9316000,3,phase4
2022/7/30,1511,4234110.0,11845162.0,1197543.0,163557.0,9316000,3,phase4
2022/7/31,1853,4234494.0,11849761.0,1198458.0,163632.0,9316000,3,phase4
2022/8/1,1793,4234926.0,11854922.0,1199692.0,163845.0,9316000,3,phase4
2022/8/2,1570,4235296.0,11859671.0,1200914.0,164001.0,9316000,3,phase4
2022/8/3,1375,4235672.0,11863914.0,1201942.0,164166.0,9316000,3,phase4
2022/8/4,1338,4236015.0,11867663.0,1202796.0,164240.0,9316000,3,phase4
2022/8/5,1095,4236334.0,11870828.0,1203673.0,164391.0,9316000,3,phase4
2022/8/6,1126,4236622.0,11873525.0,1204333.0,164467.0,9316000,3,phase4
2022/8/7,1482,4236944.0,11877081.0,1204982.0,164505.0,9316000,3,phase4
2022/8/8,1375,4237268.0,11881335.0,1205937.0,164660.0,9316000,3,phase4
2022/8/9,1292,4237543.0,11885029.0,1206781.0,164832.0,9316000,3,phase4
2022/8/10,1190,4237801.0,11888397.0,1207556.0,164969.0,9316000,3,phase4
2022/8/11,1142,4238056.0,11891442.0,1208264.0,165097.0,9316000,3,phase4
2022/8/12,912,4238293.0,11894039.0,1208994.0,165215.0,9316000,3,phase4
2022/8/13,947,4238464.0,11896242.0,1209482.0,165263.0,9316000,3,phase4
2022/8/14,1152,4238686.0,11899106.0,1210008.0,165323.0,9316000,3,phase4
2022/8/15,998,4238942.0,11902367.0,1210721.0,165420.0,9316000,3,phase4
2022/8/16,875,4239149.0,11905133.0,1211306.0,165506.0,9316000,3,phase4
2022/8/17,822,4239344.0,11907608.0,1211797.0,165575.0,9316000,3,phase4
2022/8/18,733,4239504.0,11909705.0,1212285.0,165602.0,9316000,3,phase4
2020/3/19,175,106.0,2636.0,1469.0,651.0,1457000,4,phase1
2020/3/20,177,115.0,2919.0,1570.0,697.0,1457000,4,phase1
2020/3/21,185,132.0,3125.0,1658.0,735.0,1457000,4,phase1
2020/3/22,353,146.0,3380.0,1771.0,778.0,1457000,4,phase1
2020/3/23,334,179.0,3884.0,1970.0,924.0,1457000,4,phase1
2020/3/24,376,194.0,4344.0,2068.0,964.0,1457000,4,phase1
2020/3/25,466,211.0,4754.0,2144.0,1007.0,1457000,4,phase1
2020/3/26,439,230.0,5290.0,2422.0,1141.0,1457000,4,phase1
2020/3/27,371,262.0,5780.0,2597.0,1241.0,1457000,4,phase1
2020/3/28,366,270.0,6268.0,2715.0,1267.0,1457000,4,phase1
2020/3/29,567,267.0,6623.0,2841.0,1248.0,1457000,4,phase1
2020/3/30,598,294.0,7217.0,2849.0,1290.0,1457000,4,phase1
2020/3/31,596,331.0,8175.0,3116.0,1437.0,1457000,4,phase1
2020/4/1,594,372.0,9099.0,3143.0,1493.0,1457000,4,phase1
2020/4/2,578,410.0,10084.0,3138.0,1544.0,1457000,4,phase1
2020/4/3,439,443.0,11134.0,3201.0,1672.0,1457000,4,phase1
2020/4/4,488,479.0,11911.0,3028.0,1608.0,1457000,4,phase1
2020/4/5,590,487.0,12479.0,2814.0,1551.0,1457000,4,phase1
2020/4/6,571,518.0,13896.0,2826.0,1528.0,1457000,4,phase1
2020/4/7,601,548.0,15474.0,2765.0,1517.0,1457000,4,phase1
2020/4/8,555,582.0,16879.0,2679.0,1562.0,1457000,4,phase1
2020/4/9,578,613.0,18369.0,2632.0,1543.0,1457000,4,phase1
2020/4/10,445,648.0,19532.0,2534.0,1599.0,1457000,4,phase1
2020/4/11,443,696.0,20509.0,2437.0,1586.0,1457000,4,phase1
2020/4/12,508,720.0,21590.0,2321.0,1574.0,1457000,4,phase1
2020/4/13,493,748.0,22964.0,2202.0,1622.0,1457000,4,phase1
2020/4/14,556,794.0,24378.0,2130.0,1687.0,1457000,4,phase1
2020/4/15,618,838.0,26383.0,2260.0,1843.0,1457000,4,phase1
2020/4/16,609,866.0,28409.0,2342.0,1977.0,1457000,4,phase1
2020/4/17,498,924.0,30263.0,2383.0,2142.0,1457000,4,phase1
2020/4/18,418,982.0,32492.0,2398.0,2274.0,1457000,4,phase1
2020/4/19,645,1013.0,34306.0,2266.0,2334.0,1457000,4,phase1
2020/4/20,607,1042.0,35921.0,2333.0,2539.0,1457000,4,phase1
2020/4/21,618,1094.0,37823.0,2420.0,2723.0,1457000,4,phase1
2020/4/22,686,1165.0,40584.0,2517.0,2952.0,1457000,4,phase1
2020/4/23,635,1245.0,42981.0,2709.0,3257.0,1457000,4,phase1
2020/4/24,482,1324.0,45229.0,2898.0,3505.0,1457000,4,phase1
2020/4/25,360,1379.0,47066.0,2939.0,3632.0,1457000,4,phase1
2020/4/26,632,1435.0,48772.0,2874.0,3643.0,1457000,4,phase1
2020/4/27,582,1496.0,50772.0,2967.0,3916.0,1457000,4,phase1
2020/4/28,684,1582.0,52901.0,3060.0,4126.0,1457000,4,phase1
2020/4/29,683,1655.0,55472.0,3230.0,4417.0,1457000,4,phase1
2020/4/30,662,1735.0,57612.0,3466.0,4737.0,1457000,4,phase1
2020/5/1,472,1814.0,59714.0,3662.0,5093.0,1457000,4,phase1
2020/5/2,431,1852.0,61024.0,3718.0,5281.0,1457000,4,phase1
2020/5/3,605,1915.0,62276.0,3715.0,5385.0,1457000,4,phase1
2020/5/4,564,1983.0,63388.0,3829.0,5679.0,1457000,4,phase1
2020/5/5,521,2074.0,64872.0,3936.0,5962.0,1457000,4,phase1
2020/5/6,608,2184.0,66415.0,4058.0,6180.0,1457000,4,phase1
2020/5/7,393,2292.0,67845.0,4213.0,6475.0,1457000,4,phase1
2020/5/8,257,2399.0,69195.0,4335.0,6597.0,1457000,4,phase1
2020/5/9,311,2460.0,70052.0,4296.0,6585.0,1457000,4,phase1
2020/5/10,587,2533.0,71037.0,4302.0,6635.0,1457000,4,phase1
2020/5/11,550,2626.0,72441.0,4489.0,6952.0,1457000,4,phase1
2020/5/12,560,2722.0,73837.0,4606.0,7227.0,1457000,4,phase1
2020/5/13,310,2843.0,75158.0,4748.0,7530.0,1457000,4,phase1
2020/5/14,290,2932.0,76256.0,4782.0,7608.0,1457000,4,phase1
2020/5/15,193,3002.0,77362.0,4799.0,7666.0,1457000,4,phase1
2020/5/16,208,3103.0,78314.0,4749.0,7645.0,1457000,4,phase1
2020/5/17,335,3169.0,79095.0,4706.0,7647.0,1457000,4,phase1
2020/5/18,386,3259.0,80173.0,4752.0,7770.0,1457000,4,phase1
2020/5/19,337,3358.0,81460.0,4881.0,7918.0,1457000,4,phase1
2020/5/20,362,3456.0,82674.0,4922.0,8022.0,1457000,4,phase1
2020/5/21,296,3559.0,83793.0,4973.0,8145.0,1457000,4,phase1
2020/5/22,128,3643.0,84632.0,4973.0,8252.0,1457000,4,phase1
2020/5/23,121,3707.0,85304.0,4955.0,8246.0,1457000,4,phase1
2020/5/24,198,3780.0,85923.0,4923.0,8208.0,1457000,4,phase1
2020/5/25,201,3840.0,86605.0,4909.0,8271.0,1457000,4,phase1
2020/5/26,255,3896.0,87289.0,4899.0,8318.0,1457000,4,phase1
2020/5/27,249,3962.0,88025.0,4922.0,8404.0,1457000,4,phase1
2020/5/28,214,4052.0,88703.0,4942.0,8506.0,1457000,4,phase1
2020/5/29,133,4106.0,89341.0,4949.0,8583.0,1457000,4,phase1
2020/5/30,154,4155.0,89810.0,4916.0,8573.0,1457000,4,phase1
2020/5/31,237,4214.0,90197.0,4894.0,8615.0,1457000,4,phase1
2020/6/1,229,4274.0,90742.0,4892.0,8715.0,1457000,4,phase1
2020/6/2,204,4343.0,91321.0,4899.0,8774.0,1457000,4,phase1
2020/6/3,174,4415.0,91822.0,4923.0,8849.0,1457000,4,phase1
2020/6/4,137,4476.0,92302.0,4930.0,8908.0,1457000,4,phase1
2020/6/5,65,4533.0,92756.0,4947.0,8948.0,1457000,4,phase1
2020/6/6,56,4584.0,93126.0,4919.0,8919.0,1457000,4,phase1
2020/6/7,117,4627.0,93440.0,4892.0,8886.0,1457000,4,phase1
2020/6/8,116,4688.0,93935.0,4882.0,8909.0,1457000,4,phase1
2020/6/9,139,4759.0,94437.0,4887.0,8923.0,1457000,4,phase1
2020/6/10,99,4836.0,94950.0,4877.0,8950.0,1457000,4,phase1
2020/6/11,76,4899.0,95418.0,4848.0,8965.0,1457000,4,phase1
2020/6/12,54,4967.0,95938.0,4844.0,8955.0,1457000,4,phase1
2020/6/13,47,5029.0,96343.0,4844.0,8950.0,1457000,4,phase1
2020/6/14,76,5096.0,96753.0,4799.0,8912.0,1457000,4,phase1
2020/6/15,92,5168.0,97229.0,4766.0,8908.0,1457000,4,phase1
2020/6/16,83,5246.0,97709.0,4768.0,8917.0,1457000,4,phase1
2020/6/17,75,5311.0,98166.0,4745.0,8933.0,1457000,4,phase1
2020/6/18,61,5398.0,98649.0,4732.0,8934.0,1457000,4,phase1
2020/6/19,42,5464.0,99069.0,4750.0,8936.0,1457000,4,phase1
2020/6/20,31,5528.0,99420.0,4733.0,8933.0,1457000,4,phase1
2020/6/21,56,5571.0,99716.0,4703.0,8919.0,1457000,4,phase1
2020/6/22,79,5645.0,100126.0,4660.0,8922.0,1457000,4,phase1
2020/6/23,53,5706.0,100454.0,4636.0,8957.0,1457000,4,phase1
2020/6/24,47,5779.0,100824.0,4614.0,8953.0,1457000,4,phase1
2020/6/25,47,5837.0,101147.0,4585.0,8941.0,1457000,4,phase1
2020/6/26,30,5901.0,101460.0,4566.0,8929.0,1457000,4,phase1
2020/6/27,18,5949.0,101722.0,4532.0,8914.0,1457000,4,phase1
2020/6/28,36,5991.0,101940.0,4522.0,8892.0,1457000,4,phase1
2020/6/29,33,6044.0,102336.0,4525.0,8887.0,1457000,4,phase1
2020/6/30,32,6114.0,102644.0,4506.0,8875.0,1457000,4,phase1
2020/7/1,45,6162.0,102981.0,4499.0,8867.0,1457000,4,phase1
2020/7/2,28,6204.0,103302.0,4501.0,8870.0,1457000,4,phase1
2020/7/3,6,6269.0,103596.0,4499.0,8862.0,1457000,4,phase1
2020/7/4,31,6308.0,103818.0,4491.0,8845.0,1457000,4,phase1
2020/7/5,51,6368.0,104139.0,4488.0,8839.0,1457000,4,phase1
2020/7/6,40,6448.0,104471.0,4525.0,8846.0,1457000,4,phase1
2020/7/7,43,6513.0,104771.0,4532.0,8849.0,1457000,4,phase1
2020/7/8,33,6572.0,105181.0,4544.0,8859.0,1457000,4,phase1
2020/7/9,26,6647.0,105586.0,4562.0,8862.0,1457000,4,phase1
2020/7/10,10,6714.0,105879.0,4585.0,8862.0,1457000,4,phase1
2020/7/11,7,6770.0,106141.0,4583.0,8851.0,1457000,4,phase1
2020/7/12,28,6815.0,106356.0,4580.0,8848.0,1457000,4,phase1
2020/7/13,41,6891.0,106769.0,4592.0,8845.0,1457000,4,phase1
2020/7/14,29,6974.0,107137.0,4618.0,8857.0,1457000,4,phase1
2020/7/15,28,7055.0,107579.0,4655.0,8855.0,1457000,4,phase1
2020/7/16,15,7132.0,107955.0,4674.0,8865.0,1457000,4,phase1
2020/7/17,12,7198.0,108309.0,4683.0,8860.0,1457000,4,phase1
2020/7/18,10,7258.0,108621.0,4698.0,8865.0,1457000,4,phase1
2020/7/19,28,7325.0,108863.0,4710.0,8861.0,1457000,4,phase1
2020/7/20,41,7424.0,109331.0,4761.0,8870.0,1457000,4,phase1
2020/7/21,34,7511.0,109763.0,4789.0,8890.0,1457000,4,phase1
2020/7/22,24,7619.0,110236.0,4819.0,8905.0,1457000,4,phase1
2020/7/23,37,7705.0,110701.0,4849.0,8904.0,1457000,4,phase1
2020/7/24,18,7814.0,111131.0,4871.0,8917.0,1457000,4,phase1
2020/7/25,10,7891.0,111436.0,4884.0,8921.0,1457000,4,phase1
2020/7/26,35,7969.0,111767.0,4899.0,8914.0,1457000,4,phase1
2020/7/27,43,8076.0,112290.0,4931.0,8933.0,1457000,4,phase1
2020/7/28,55,8192.0,112750.0,4991.0,8964.0,1457000,4,phase1
2020/7/29,38,8314.0,113405.0,5033.0,9008.0,1457000,4,phase1
2020/7/30,35,8426.0,113980.0,5065.0,9029.0,1457000,4,phase1
2020/7/31,10,8508.0,114378.0,5107.0,9047.0,1457000,4,phase1
2020/8/1,7,8583.0,114706.0,5124.0,9049.0,1457000,4,phase1
2020/8/2,44,8660.0,115047.0,5131.0,9046.0,1457000,4,phase1
2020/8/3,67,8773.0,115679.0,5181.0,9070.0,1457000,4,phase1
2020/8/4,51,8890.0,116294.0,5235.0,9123.0,1457000,4,phase1
2020/8/5,51,8999.0,116937.0,5290.0,9159.0,1457000,4,phase1
2020/8/6,38,9122.0,117590.0,5354.0,9200.0,1457000,4,phase1
2020/8/7,11,9249.0,118148.0,5405.0,9225.0,1457000,4,phase1
2020/8/8,16,9356.0,118552.0,5439.0,9224.0,1457000,4,phase1
2020/8/9,56,9442.0,118921.0,5460.0,9225.0,1457000,4,phase1
2020/8/10,43,9622.0,119852.0,5523.0,9268.0,1457000,4,phase1
2020/8/11,32,9778.0,120679.0,5599.0,9298.0,1457000,4,phase1
2020/8/12,40,9945.0,121418.0,5653.0,9322.0,1457000,4,phase1
2020/8/13,38,10071.0,122115.0,5705.0,9350.0,1457000,4,phase1
2020/8/14,11,10200.0,122815.0,5774.0,9379.0,1457000,4,phase1
2020/8/15,4,10290.0,123257.0,5809.0,9382.0,1457000,4,phase1
2020/8/16,21,10385.0,123599.0,5829.0,9381.0,1457000,4,phase1
2020/8/17,34,10555.0,124399.0,5877.0,9393.0,1457000,4,phase1
2020/8/18,39,10673.0,125057.0,5907.0,9417.0,1457000,4,phase1
2020/8/19,34,10786.0,125836.0,5951.0,9447.0,1457000,4,phase1
2020/8/20,23,10978.0,126681.0,6006.0,9473.0,1457000,4,phase1
2020/8/21,7,11134.0,127378.0,6047.0,9486.0,1457000,4,phase1
2020/8/22,5,11271.0,127855.0,6084.0,9488.0,1457000,4,phase1
2020/8/23,20,11405.0,128290.0,6118.0,9492.0,1457000,4,phase1
2020/8/24,29,11587.0,129075.0,6170.0,9502.0,1457000,4,phase1
2020/8/25,40,11718.0,129822.0,6211.0,9524.0,1457000,4,phase1
2020/8/26,37,11906.0,130601.0,6252.0,9553.0,1457000,4,phase1
2020/8/27,31,12143.0,131472.0,6305.0,9574.0,1457000,4,phase1
2020/8/28,13,12399.0,132372.0,6367.0,9594.0,1457000,4,phase1
2020/8/29,10,12618.0,133021.0,6411.0,9597.0,1457000,4,phase1
2020/8/30,12,12834.0,133640.0,6446.0,9597.0,1457000,4,phase1
2020/8/31,57,13055.0,134517.0,6478.0,9599.0,1457000,4,phase1
2020/9/1,121,13314.0,135872.0,6577.0,9642.0,1457000,4,phase1
2020/9/2,90,13670.0,137695.0,6714.0,9740.0,1457000,4,phase1
2020/9/3,66,14018.0,139585.0,6851.0,9818.0,1457000,4,phase1
2020/9/4,39,14384.0,141383.0,7011.0,9869.0,1457000,4,phase1
2020/9/5,37,14744.0,142853.0,7102.0,9886.0,1457000,4,phase1
2020/9/6,110,15089.0,144243.0,7189.0,9910.0,1457000,4,phase1
2020/9/7,102,15627.0,146566.0,7410.0,10002.0,1457000,4,phase1
2020/9/8,69,16090.0,148624.0,7555.0,10085.0,1457000,4,phase1
2020/9/9,71,16533.0,150563.0,7677.0,10126.0,1457000,4,phase1
2020/9/10,56,17070.0,152590.0,7826.0,10171.0,1457000,4,phase1
2020/9/11,31,17572.0,154449.0,7981.0,10202.0,1457000,4,phase1
2020/9/12,36,17968.0,155899.0,8057.0,10202.0,1457000,4,phase1
2020/9/13,83,18323.0,156903.0,8127.0,10218.0,1457000,4,phase1
2020/9/14,115,18750.0,158837.0,8250.0,10270.0,1457000,4,phase1
2020/9/15,78,19232.0,160779.0,8365.0,10354.0,1457000,4,phase1
2020/9/16,73,19785.0,163306.0,8551.0,10396.0,1457000,4,phase1
2020/9/17,67,20425.0,165948.0,8703.0,10437.0,1457000,4,phase1
2020/9/18,46,21135.0,168799.0,8852.0,10472.0,1457000,4,phase1
2020/9/19,42,21926.0,171499.0,8997.0,10486.0,1457000,4,phase1
2020/9/20,75,22747.0,174532.0,9181.0,10493.0,1457000,4,phase1
2020/9/21,121,23540.0,177599.0,9341.0,10525.0,1457000,4,phase1
2020/9/22,115,24418.0,181068.0,9606.0,10606.0,1457000,4,phase1
2020/9/23,126,25499.0,184778.0,9851.0,10673.0,1457000,4,phase1
2020/9/24,79,26628.0,188869.0,10102.0,10753.0,1457000,4,phase1
2020/9/25,50,27819.0,192700.0,10384.0,10788.0,1457000,4,phase1
2020/9/26,50,29117.0,196115.0,10645.0,10802.0,1457000,4,phase1
2020/9/27,129,30654.0,199710.0,10876.0,10820.0,1457000,4,phase1
2020/9/28,213,32604.0,204948.0,11279.0,10894.0,1457000,4,phase1
2020/9/29,153,34814.0,210017.0,11671.0,11041.0,1457000,4,phase1
2020/9/30,149,37804.0,216076.0,12084.0,11125.0,1457000,4,phase1
2020/10/1,154,40922.0,222562.0,12569.0,11222.0,1457000,4,phase1
2020/10/2,118,43980.0,229350.0,13088.0,11312.0,1457000,4,phase1
2020/10/3,101,46457.0,235061.0,13536.0,11373.0,1457000,4,phase1
2020/10/4,244,48981.0,240932.0,13871.0,11410.0,1457000,4,phase1
2020/10/5,269,52230.0,249554.0,14538.0,11561.0,1457000,4,phase1
2020/10/6,277,55456.0,258408.0,15176.0,11708.0,1457000,4,phase1
2020/10/7,211,58991.0,267721.0,15959.0,11888.0,1457000,4,phase1
2020/10/8,253,62552.0,277115.0,16717.0,11981.0,1457000,4,phase1
2020/10/9,136,65415.0,285123.0,17367.0,12121.0,1457000,4,phase1
2020/10/10,155,67645.0,291439.0,17835.0,12149.0,1457000,4,phase1
2020/10/11,330,69656.0,297430.0,18280.0,12178.0,1457000,4,phase1
2020/10/12,321,72688.0,307879.0,19204.0,12342.0,1457000,4,phase1
2020/10/13,311,75599.0,317700.0,20054.0,12516.0,1457000,4,phase1
2020/10/14,315,78518.0,328404.0,20999.0,12686.0,1457000,4,phase1
2020/10/15,367,81219.0,338236.0,21848.0,12810.0,1457000,4,phase1
2020/10/16,254,83649.0,347654.0,22816.0,13038.0,1457000,4,phase1
2020/10/17,209,85522.0,355769.0,23533.0,13114.0,1457000,4,phase1
2020/10/18,432,87408.0,363503.0,24091.0,13143.0,1457000,4,phase1
2020/10/19,532,90745.0,378270.0,25537.0,13382.0,1457000,4,phase1
2020/10/20,433,94040.0,392464.0,26785.0,13673.0,1457000,4,phase1
2020/10/21,453,97307.0,406737.0,28115.0,13899.0,1457000,4,phase1
2020/10/22,466,100290.0,419656.0,29339.0,14086.0,1457000,4,phase1
2020/10/23,337,102898.0,431553.0,30511.0,14306.0,1457000,4,phase1
2020/10/24,307,104823.0,440354.0,31233.0,14427.0,1457000,4,phase1
2020/10/25,532,106615.0,449057.0,31860.0,14472.0,1457000,4,phase1
2020/10/26,505,109543.0,464490.0,33261.0,14730.0,1457000,4,phase1
2020/10/27,500,112183.0,478330.0,34537.0,14960.0,1457000,4,phase1
2020/10/28,549,114766.0,492095.0,35737.0,15178.0,1457000,4,phase1
2020/10/29,553,117259.0,505484.0,37000.0,15429.0,1457000,4,phase1
2020/10/30,304,119748.0,518614.0,38408.0,15731.0,1457000,4,phase1
2020/10/31,319,121559.0,528305.0,39144.0,15758.0,1457000,4,phase1
2020/11/1,833,123232.0,537269.0,39832.0,15789.0,1457000,4,phase1
2020/11/2,648,126674.0,556195.0,41942.0,16275.0,1457000,4,phase1
2020/11/3,692,129614.0,571211.0,43469.0,16616.0,1457000,4,phase1
2020/11/4,548,132345.0,585007.0,44751.0,16967.0,1457000,4,phase1
2020/11/5,601,135289.0,598961.0,45994.0,17162.0,1457000,4,phase1
2020/11/6,392,138111.0,612827.0,47471.0,17478.0,1457000,4,phase1
2020/11/7,435,140325.0,624033.0,48333.0,17572.0,1457000,4,phase1
2020/11/8,808,142725.0,636171.0,49194.0,17658.0,1457000,4,phase1
2020/11/9,796,146575.0,654920.0,51134.0,18069.0,1457000,4,phase1
2020/11/10,738,150008.0,670842.0,52833.0,18453.0,1457000,4,phase1
2020/11/11,660,153624.0,686959.0,54357.0,18746.0,1457000,4,phase1
2020/11/12,687,156996.0,701122.0,55626.0,19013.0,1457000,4,phase1
2020/11/13,369,160412.0,714902.0,57045.0,19398.0,1457000,4,phase1
2020/11/14,429,162927.0,725213.0,57856.0,19470.0,1457000,4,phase1
2020/11/15,790,165221.0,734108.0,58486.0,19570.0,1457000,4,phase1
2020/11/16,781,169213.0,748959.0,59957.0,19967.0,1457000,4,phase1
2020/11/17,621,172785.0,761410.0,61115.0,20386.0,1457000,4,phase1
2020/11/18,545,176100.0,772479.0,62039.0,20634.0,1457000,4,phase1
2020/11/19,562,178993.0,781724.0,62781.0,20806.0,1457000,4,phase1
2020/11/20,383,181658.0,790551.0,63581.0,21033.0,1457000,4,phase1
2020/11/21,326,183537.0,796909.0,64013.0,21111.0,1457000,4,phase1
2020/11/22,651,185348.0,802925.0,64330.0,21099.0,1457000,4,phase1
2020/11/23,710,188371.0,812638.0,65154.0,21412.0,1457000,4,phase1
2020/11/24,529,190879.0,820987.0,65854.0,21791.0,1457000,4,phase1
2020/11/25,470,193580.0,829222.0,66446.0,21963.0,1457000,4,phase1
2020/11/26,524,195981.0,836483.0,66990.0,22107.0,1457000,4,phase1
2020/11/27,311,198313.0,843699.0,67679.0,22360.0,1457000,4,phase1
2020/11/28,340,200025.0,849300.0,67959.0,22361.0,1457000,4,phase1
2020/11/29,723,201665.0,854615.0,68174.0,22372.0,1457000,4,phase1
2020/11/30,717,204536.0,863468.0,68984.0,22737.0,1457000,4,phase1
2020/12/1,562,207169.0,871296.0,69636.0,23103.0,1457000,4,phase1
2020/12/2,498,209704.0,879387.0,70193.0,23318.0,1457000,4,phase1
2020/12/3,574,212147.0,886794.0,70699.0,23463.0,1457000,4,phase1
2020/12/4,321,214751.0,894222.0,71335.0,23685.0,1457000,4,phase1
2020/12/5,385,216681.0,900334.0,71656.0,23701.0,1457000,4,phase1
2020/12/6,682,218762.0,906837.0,71981.0,23724.0,1457000,4,phase1
2020/12/7,733,222195.0,917327.0,72739.0,23966.0,1457000,4,phase1
2020/12/8,650,225375.0,927284.0,73448.0,24267.0,1457000,4,phase2
2020/12/9,647,228719.0,937978.0,74126.0,24454.0,1457000,4,phase2
2020/12/10,686,232268.0,949448.0,74844.0,24651.0,1457000,4,phase2
2020/12/11,457,236165.0,961546.0,75833.0,24917.0,1457000,4,phase2
2020/12/12,508,239264.0,971490.0,76298.0,24912.0,1457000,4,phase2
2020/12/13,967,242859.0,982608.0,77021.0,24982.0,1457000,4,phase2
2020/12/14,873,248553.0,1001258.0,78339.0,25422.0,1457000,4,phase2
2020/12/15,787,253823.0,1020119.0,79610.0,25801.0,1457000,4,phase2
2020/12/16,770,258889.0,1040047.0,80949.0,26103.0,1457000,4,phase2
2020/12/17,813,263511.0,1059927.0,82274.0,26371.0,1457000,4,phase2
2020/12/18,571,268496.0,1081297.0,83869.0,26753.0,1457000,4,phase2
2020/12/19,491,271973.0,1095501.0,84768.0,26883.0,1457000,4,phase2
2020/12/20,1066,276399.0,1115266.0,85970.0,26887.0,1457000,4,phase2
2020/12/21,1005,282541.0,1144560.0,88128.0,27402.0,1457000,4,phase2
2020/12/22,860,288398.0,1172545.0,90292.0,27867.0,1457000,4,phase2
2020/12/23,628,293725.0,1198384.0,92356.0,28250.0,1457000,4,phase2
2020/12/24,354,297741.0,1218100.0,93787.0,28471.0,1457000,4,phase2
2020/12/25,731,299215.0,1226359.0,94171.0,28417.0,1457000,4,phase2
2020/12/26,838,304037.0,1252055.0,95917.0,28619.0,1457000,4,phase2
2020/12/27,902,309387.0,1281940.0,97971.0,28895.0,1457000,4,phase2
2020/12/28,1877,314178.0,1309820.0,100095.0,29174.0,1457000,4,phase2
2020/12/29,1425,323023.0,1361057.0,104685.0,30340.0,1457000,4,phase2
2020/12/30,1061,330942.0,1405095.0,108765.0,31066.0,1457000,4,phase2
2020/12/31,795,336881.0,1437526.0,111726.0,31570.0,1457000,4,phase2
2021/1/1,1317,340297.0,1456461.0,113031.0,31709.0,1457000,4,phase2
2021/1/2,1138,347134.0,1494277.0,116039.0,32308.0,1457000,4,phase2
2021/1/3,2132,353439.0,1528821.0,118421.0,32701.0,1457000,4,phase2
2021/1/4,2006,361925.0,1576723.0,122865.0,33943.0,1457000,4,phase2
2021/1/5,1755,368651.0,1616696.0,126580.0,35064.0,1457000,4,phase2
2021/1/6,1637,374666.0,1651717.0,129591.0,35922.0,1457000,4,phase2
2021/1/7,1806,380265.0,1683180.0,132502.0,36633.0,1457000,4,phase2
2021/1/8,1280,385219.0,1711464.0,135058.0,37572.0,1457000,4,phase2
2021/1/9,1040,389444.0,1735290.0,136642.0,37994.0,1457000,4,phase2
2021/1/10,2096,393201.0,1757720.0,137992.0,38172.0,1457000,4,phase2
2021/1/11,1963,398832.0,1793402.0,141184.0,39330.0,1457000,4,phase2
2021/1/12,1609,403686.0,1823545.0,143674.0,40290.0,1457000,4,phase2
2021/1/13,1563,408439.0,1851290.0,145790.0,41040.0,1457000,4,phase2
2021/1/14,1484,412828.0,1877246.0,147846.0,41736.0,1457000,4,phase2
2021/1/15,879,417235.0,1901962.0,149859.0,42445.0,1457000,4,phase2
2021/1/16,803,420569.0,1920377.0,150864.0,42492.0,1457000,4,phase2
2021/1/17,1642,423676.0,1938076.0,151669.0,42486.0,1457000,4,phase2
2021/1/18,1582,428364.0,1965668.0,153799.0,43241.0,1457000,4,phase2
2021/1/19,1396,432534.0,1989585.0,155591.0,43958.0,1457000,4,phase2
2021/1/20,1087,436301.0,2010450.0,157055.0,44493.0,1457000,4,phase2
2021/1/21,1009,439701.0,2029563.0,158375.0,44883.0,1457000,4,phase2
2021/1/22,673,442989.0,2047249.0,159752.0,45244.0,1457000,4,phase2
2021/1/23,532,445431.0,2060301.0,160406.0,45266.0,1457000,4,phase2
2021/1/24,1168,447291.0,2070139.0,160692.0,45193.0,1457000,4,phase2
2021/1/25,1069,450479.0,2088135.0,162191.0,45795.0,1457000,4,phase2
2021/1/26,909,453365.0,2104216.0,163386.0,46215.0,1457000,4,phase2
2021/1/27,840,456169.0,2119542.0,164405.0,46492.0,1457000,4,phase2
2021/1/28,795,458743.0,2133957.0,165338.0,46731.0,1457000,4,phase2
2021/1/29,423,461285.0,2146662.0,166339.0,46998.0,1457000,4,phase2
2021/1/30,435,463258.0,2156526.0,166802.0,46913.0,1457000,4,phase2
2021/1/31,845,464927.0,2165524.0,167091.0,46892.0,1457000,4,phase2
2021/2/1,783,467287.0,2178836.0,168007.0,47221.0,1457000,4,phase2
2021/2/2,669,469491.0,2190352.0,168672.0,47491.0,1457000,4,phase2
2021/2/3,575,471674.0,2201813.0,169390.0,47673.0,1457000,4,phase2
